sim,mes,estado,ticket,vendas,faturamento
28,1,baixo,3755.563768859566,0.817277777803861,3069.3388114142394
28,2,baixo,8378.238374388853,2.30767824081439,19334.278392933284
28,3,alto,24343.067025579818,2.260134259331391,55018.599761713245
28,4,baixo,6158.608551925324,2.4518333334115834,15099.881735044151
28,5,baixo,3664.340687472833,2.019368055620004,7399.652529191284
28,6,alto,34330.43473711645,1.8998009259865578,65220.991703094915
28,7,medio,17203.800260825043,4.328569444582591,74467.8441397093
28,8,baixo,8736.410404459646,2.260134259331391,19745.46045869846
28,9,baixo,8868.947177486003,3.8471458334561146,34120.133181007644
28,10,alto,51518.77200620524,2.260134259331391,116439.34160990747
28,11,baixo,6420.2431808203355,2.572923611193225,16518.795269534938
28,12,medio,15799.615619293374,0.0,0.0
29,1,baixo,3539.4399910564607,0.817277777803861,2892.705650560742
29,2,alto,26296.160595332607,2.30767824081439,60683.07762280983
29,3,baixo,4236.9004516436125,2.260134259331391,9575.963864136373
29,4,medio,11536.255586765168,2.4518333334115834,28284.975990386443
29,5,alto,30111.936044828548,2.019368055620004,60807.081741799346
29,6,medio,20352.193430650284,1.8998009259865578,38665.11592540695
29,7,baixo,248.75126072075727,4.328569444582591,1076.7371064572676
29,8,medio,14727.923285070618,2.260134259331391,33287.08398539262
29,9,baixo,10630.183285844732,3.8471458334561146,40895.865337012394
29,10,medio,16707.995359613567,2.260134259331391,37762.31271701252
